record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type,rule_duplicate,rule_round_number,rule_off_hours,rule_unusual_approver,stat_robust_z,stat_score,ml_score,suspicion_score,flag_reasons
1031,Zenith Office & Site Supplies,misc,9824.12,SITE-007,J. D'Souza,2025-06-12 16:57:00,0,none,0.0,0.0,0.0,0.0,1.0227513516352278,0.1704585586058713,0.16907545056567763,0.0595,no strong signal
1564,Sagar Labour Solutions,labor,27250.2,SITE-004,A. Fernandes,2025-05-15 13:15:00,0,none,0.0,0.0,0.0,0.0,0.7397954201209175,0.12329923668681958,0.23149260987423403,0.0594,no strong signal
1583,PowerLift Cranes & Equipment,equipment,179970.08,SITE-006,K. Iyer,2025-05-05 12:48:00,0,none,0.0,0.0,0.0,0.0,0.6761652451115571,0.11269420751859284,0.24599839237943277,0.0594,no strong signal
1861,Union Skilled Workforce,labor,43451.83,SITE-001,S. Kulkarni,2025-05-27 16:46:00,0,none,0.0,0.0,0.0,0.0,0.7364089338674368,0.12273482231123946,0.23250619561028976,0.0594,no strong signal
6,Union Skilled Workforce,labor,37269.34,SITE-003,R. Mehta,2025-02-14 13:33:00,0,none,0.0,0.0,0.0,0.0,0.9877687907173893,0.16462813178623156,0.17549659490969394,0.0593,no strong signal
349,TerraMove Heavy Machinery,equipment,227929.06,SITE-005,M. Sharma,2025-06-09 11:58:00,0,none,0.0,0.0,0.0,0.0,0.564944301100453,0.09415738351674217,0.26912321081344576,0.0592,no strong signal
1088,Goa Timber & Plywood,materials,27787.53,SITE-003,N. Rao,2025-04-04 09:54:00,0,none,0.0,0.0,0.0,0.0,1.2011984765909456,0.20019974609849092,0.12751087556371238,0.0592,no strong signal
614,Municipal Permits & Fees,misc,11253.0,SITE-002,K. Iyer,2025-01-10 15:04:00,0,none,0.0,0.0,0.0,0.0,0.8020921532038399,0.13368202553397332,0.21632467218866927,0.0592,no strong signal
578,PowerLift Cranes & Equipment,equipment,75051.76,SITE-001,M. Sharma,2025-01-02 18:05:00,0,none,0.0,0.0,0.0,0.0,0.8676328188984985,0.14460546981641642,0.20134605497299454,0.0591,no strong signal
1193,Coastal Scaffolding Rentals,equipment,61239.9,SITE-007,K. Iyer,2025-04-17 13:14:00,0,none,0.0,0.0,0.0,0.0,1.2291986292884698,0.20486643821474496,0.11951742933673333,0.0589,no strong signal
917,SafeSite PPE & Consumables,misc,8914.65,SITE-006,R. Mehta,2025-04-29 18:45:00,0,none,0.0,0.0,0.0,0.0,0.01220395444843602,0.00203399240807267,0.3899186749429596,0.0589,no strong signal
1581,BuildRight Steel & Rebar,materials,108005.22,SITE-004,K. Iyer,2025-03-26 14:19:00,0,none,0.0,0.0,0.0,0.0,1.0910731998729846,0.1818455333121641,0.15023997572433626,0.0589,no strong signal
1441,Shree Cement Suppliers,materials,45914.0,SITE-010,J. D'Souza,2025-01-07 08:00:00,0,none,0.0,0.0,0.0,0.0,0.6849268221678538,0.11415447036130898,0.2394808924671113,0.0588,no strong signal
758,BuildRight Steel & Rebar,materials,43321.12,SITE-001,R. Mehta,2025-03-18 16:50:00,0,none,0.0,0.0,0.0,0.0,0.7590558625028067,0.12650931041713445,0.2233463436124082,0.0588,no strong signal
1386,Union Skilled Workforce,labor,79053.13,SITE-005,S. Kulkarni,2025-03-05 16:32:00,0,none,0.0,0.0,0.0,0.0,0.7110236817408712,0.11850394695681186,0.23308805720523698,0.0587,no strong signal
73,SafeSite PPE & Consumables,misc,8854.14,SITE-007,R. Mehta,2025-04-08 08:02:00,0,none,0.0,0.0,0.0,0.0,0.004929718026618736,0.0008216196711031227,0.38964611458360066,0.0586,no strong signal
1885,Coastal Scaffolding Rentals,equipment,56093.16,SITE-001,P. Singh,2025-06-11 15:16:00,0,none,0.0,0.0,0.0,0.0,0.9240139369758652,0.15400232282931087,0.18539490205382075,0.0586,no strong signal
1505,BuildRight Steel & Rebar,materials,95378.8,SITE-005,R. Mehta,2025-03-12 10:50:00,0,none,0.0,0.0,0.0,0.0,0.7299256134373237,0.12165426890622061,0.22724996856126795,0.0584,no strong signal
1313,TerraMove Heavy Machinery,equipment,127497.76,SITE-010,J. D'Souza,2025-03-21 09:16:00,0,none,0.0,0.0,0.0,0.0,0.4588766787892858,0.07647944646488096,0.2876676077303545,0.0584,no strong signal
651,PowerLift Cranes & Equipment,equipment,76893.05,SITE-001,R. Mehta,2025-01-07 09:33:00,0,none,0.0,0.0,0.0,0.0,0.8405395530391034,0.14008992550651725,0.2019018090450834,0.0583,no strong signal
523,Shree Cement Suppliers,materials,23736.75,SITE-001,M. Sharma,2025-05-16 11:46:00,0,none,0.0,0.0,0.0,0.0,0.697855381385375,0.11630923023089583,0.23353313290738614,0.0583,no strong signal
1886,Shree Cement Suppliers,materials,21652.11,SITE-005,M. Sharma,2025-04-22 10:17:00,0,none,0.0,0.0,0.0,0.0,0.8278355679646489,0.1379725946607748,0.20445200742705175,0.0583,no strong signal
1812,BuildRight Steel & Rebar,materials,41939.27,SITE-001,K. Iyer,2025-04-17 18:30:00,0,none,0.0,0.0,0.0,0.0,0.7985802718220056,0.13309671197033426,0.21068066593526905,0.0582,no strong signal
1541,Shree Cement Suppliers,materials,27964.94,SITE-006,M. Sharma,2025-03-07 18:15:00,0,none,0.0,0.0,0.0,0.0,0.43422188826780067,0.07237031471130011,0.2915872579412747,0.0582,no strong signal
350,Zenith Office & Site Supplies,misc,6516.47,SITE-001,S. Kulkarni,2025-05-26 13:18:00,0,none,0.0,0.0,0.0,0.0,0.043519276463131994,0.0072532127438553326,0.37854923285483477,0.0582,no strong signal
83,Everest Manpower Contractors,labor,72532.43,SITE-010,M. Sharma,2025-01-13 17:55:00,0,none,0.0,0.0,0.0,0.0,0.9068196444522177,0.15113660740870297,0.18627649471849145,0.0582,no strong signal
934,Coastal Scaffolding Rentals,equipment,50345.96,SITE-006,P. Singh,2025-01-21 08:02:00,0,none,0.0,0.0,0.0,0.0,0.5832239488165638,0.0972039914694273,0.2582203451966481,0.0582,no strong signal
150,SafeSite PPE & Consumables,misc,10560.93,SITE-004,R. Mehta,2025-04-29 14:43:00,0,none,0.0,0.0,0.0,0.0,0.47835537276331047,0.07972589546055174,0.2813511651032204,0.0581,no strong signal
1949,Shree Cement Suppliers,materials,23403.17,SITE-001,M. Sharma,2025-05-12 13:27:00,0,none,0.0,0.0,0.0,0.0,0.7186545556500511,0.11977575927500851,0.2278579498797466,0.0581,no strong signal
1449,Everest Manpower Contractors,labor,36249.78,SITE-008,P. Singh,2025-06-02 12:50:00,0,none,0.0,0.0,0.0,0.0,0.853089582032056,0.14218159700534266,0.19806474862512535,0.0581,no strong signal
1411,SafeSite PPE & Consumables,misc,7389.06,SITE-010,R. Mehta,2025-01-14 11:07:00,0,none,0.0,0.0,0.0,0.0,0.41977355986686193,0.06996225997781032,0.2943255124094387,0.0581,no strong signal
822,SafeSite PPE & Consumables,misc,10684.93,SITE-005,R. Mehta,2025-03-20 14:55:00,0,none,0.0,0.0,0.0,0.0,0.5134665178121748,0.0855777529686958,0.2735254633063617,0.0581,no strong signal
137,Zenith Office & Site Supplies,misc,7083.43,SITE-006,S. Kulkarni,2025-03-20 11:38:00,0,none,0.0,0.0,0.0,0.0,0.13924879008158886,0.02320813168026481,0.3554377513342071,0.058,no strong signal
1748,Sagar Labour Solutions,labor,40254.49,SITE-009,A. Fernandes,2025-04-14 15:27:00,0,none,0.0,0.0,0.0,0.0,0.50949221024531,0.08491536837421833,0.2728551090199564,0.0579,no strong signal
1493,Shree Cement Suppliers,materials,28015.37,SITE-001,M. Sharma,2025-04-14 18:48:00,0,none,0.0,0.0,0.0,0.0,0.4310775080346703,0.07184625133911172,0.2899812858468977,0.0579,no strong signal
46,PowerLift Cranes & Equipment,equipment,75389.4,SITE-004,M. Sharma,2025-01-02 08:22:00,0,none,0.0,0.0,0.0,0.0,0.8626646877052774,0.14377744795087957,0.19399837711118034,0.0579,no strong signal
642,Konkan Aggregates Pvt Ltd,materials,15038.87,SITE-008,R. Mehta,2025-03-11 12:50:00,0,none,0.0,0.0,0.0,0.0,0.7763764876526733,0.12939608127544555,0.21324700931272283,0.0579,no strong signal
453,Zenith Office & Site Supplies,misc,7086.43,SITE-005,S. Kulkarni,2025-01-22 16:42:00,0,none,0.0,0.0,0.0,0.0,0.1402158851141029,0.023369314185683818,0.3545726206725237,0.0579,no strong signal
1753,BuildRight Steel & Rebar,materials,82713.58,SITE-001,R. Mehta,2025-01-20 10:32:00,0,none,0.0,0.0,0.0,0.0,0.3676682487467255,0.061278041457787584,0.30367349171299185,0.0578,no strong signal
69,Everest Manpower Contractors,labor,72200.41,SITE-009,P. Singh,2025-05-13 16:22:00,0,none,0.0,0.0,0.0,0.0,0.8907148378469315,0.14845247297448858,0.18756105866238712,0.0578,no strong signal
460,BuildRight Steel & Rebar,materials,46548.9,SITE-003,R. Mehta,2025-01-03 12:27:00,0,none,0.0,0.0,0.0,0.0,0.6667331806543256,0.11112219677572094,0.23675747618913476,0.0577,no strong signal
1110,Coastal Scaffolding Rentals,equipment,29406.11,SITE-007,P. Singh,2025-01-14 16:26:00,0,none,0.0,0.0,0.0,0.0,0.6584400325234875,0.10974000542058125,0.23838825092177607,0.0577,no strong signal
1304,Konkan Aggregates Pvt Ltd,materials,14344.5,SITE-002,N. Rao,2025-05-27 18:10:00,0,none,0.0,0.0,0.0,0.0,0.8459957449506426,0.1409992908251071,0.19689684965320145,0.0577,no strong signal
1608,Everest Manpower Contractors,labor,38987.68,SITE-006,A. Fernandes,2025-05-22 10:38:00,0,none,0.0,0.0,0.0,0.0,0.7202862870359271,0.12004771450598785,0.22377405149754212,0.0576,no strong signal
474,BuildRight Steel & Rebar,materials,86635.87,SITE-001,R. Mehta,2025-03-05 18:23:00,0,none,0.0,0.0,0.0,0.0,0.47985567533325807,0.07997594588887634,0.27761299790588306,0.0576,no strong signal
81,Zenith Office & Site Supplies,misc,7576.18,SITE-008,S. Kulkarni,2025-02-11 11:53:00,0,none,0.0,0.0,0.0,0.0,0.29809414917202065,0.04968235819533678,0.3175513170610909,0.0576,no strong signal
1425,Municipal Permits & Fees,misc,19496.07,SITE-004,N. Rao,2025-02-06 09:52:00,0,none,0.0,0.0,0.0,0.0,0.9798503825700213,0.16330839709500355,0.16527303881896097,0.0575,no strong signal
1145,Coastal Scaffolding Rentals,equipment,49760.34,SITE-006,P. Singh,2025-05-02 09:51:00,0,none,0.0,0.0,0.0,0.0,0.548498615982166,0.09141643599702766,0.26166497484387674,0.0575,no strong signal
461,PowerLift Cranes & Equipment,equipment,68174.23,SITE-007,M. Sharma,2025-01-20 12:00:00,0,none,0.0,0.0,0.0,0.0,0.9688307555331214,0.16147179258885355,0.16826973880518487,0.0575,no strong signal
556,Coastal Scaffolding Rentals,equipment,27947.33,SITE-005,P. Singh,2025-03-11 13:50:00,0,none,0.0,0.0,0.0,0.0,0.7449408710060572,0.12415681183434286,0.2174333442965257,0.0574,no strong signal
1239,Coastal Scaffolding Rentals,equipment,52893.82,SITE-001,P. Singh,2025-01-30 09:02:00,0,none,0.0,0.0,0.0,0.0,0.7343036361828564,0.12238393936380941,0.2191646644329734,0.0574,no strong signal
395,Union Skilled Workforce,labor,47872.93,SITE-001,S. Kulkarni,2025-03-03 12:59:00,0,none,0.0,0.0,0.0,0.0,0.5566614432739504,0.09277690721232507,0.2591817301686292,0.0574,no strong signal
912,BuildRight Steel & Rebar,materials,48609.59,SITE-008,R. Mehta,2025-06-13 15:45:00,0,none,0.0,0.0,0.0,0.0,0.6077922282789017,0.10129870471315028,0.24690640495617952,0.0573,no strong signal
184,Konkan Aggregates Pvt Ltd,materials,31071.68,SITE-003,N. Rao,2025-04-18 17:21:00,0,none,0.0,0.0,0.0,0.0,0.8311127826203133,0.13851879710338555,0.1973684737678192,0.0573,no strong signal
49,Konkan Aggregates Pvt Ltd,materials,17201.0,SITE-005,N. Rao,2025-04-04 08:30:00,0,none,0.0,0.0,0.0,0.0,0.5595959746960967,0.09326599578268278,0.2575336588689583,0.0573,no strong signal
1245,Sagar Labour Solutions,labor,41575.0,SITE-010,A. Fernandes,2025-02-21 13:30:00,0,none,0.0,0.0,0.0,0.0,0.6363501016622893,0.10605835027704823,0.24010717791960473,0.0572,no strong signal
1934,TerraMove Heavy Machinery,equipment,99768.5,SITE-007,J. D'Souza,2025-05-27 10:59:00,0,none,0.0,0.0,0.0,0.0,0.7415554666255215,0.12359257777092025,0.21639652336278575,0.0572,no strong signal
1114,Union Skilled Workforce,labor,88713.42,SITE-007,R. Mehta,2025-05-14 11:02:00,0,none,0.0,0.0,0.0,0.0,1.1037795311686946,0.18396325519478243,0.1362123181460529,0.0572,no strong signal
555,BuildRight Steel & Rebar,materials,37299.51,SITE-003,K. Iyer,2025-06-26 17:56:00,0,none,0.0,0.0,0.0,0.0,0.9312891572892023,0.15521485954820038,0.17426571778038433,0.0572,no strong signal
1415,Zenith Office & Site Supplies,misc,4642.16,SITE-006,J. D'Souza,2025-02-06 09:45:00,0,none,0.0,0.0,0.0,0.0,0.6477312399269316,0.1079552066544886,0.2368716982956523,0.0571,no strong signal
1240,Zenith Office & Site Supplies,misc,9781.84,SITE-003,N. Rao,2025-02-05 13:29:00,0,none,0.0,0.0,0.0,0.0,1.0091217589769963,0.16818695982949938,0.15544424663302986,0.057,no strong signal
1208,Sagar Labour Solutions,labor,41460.74,SITE-007,A. Fernandes,2025-05-02 13:01:00,0,none,0.0,0.0,0.0,0.0,0.6253734466779997,0.1042289077796666,0.2404760688434161,0.0569,no strong signal
502,Zenith Office & Site Supplies,misc,4702.08,SITE-010,N. Rao,2025-03-25 15:40:00,0,none,0.0,0.0,0.0,0.0,0.6284151284775177,0.10473585474625295,0.23980719304653575,0.0569,no strong signal
1773,BuildRight Steel & Rebar,materials,96053.6,SITE-004,R. Mehta,2025-06-26 14:14:00,0,none,0.0,0.0,0.0,0.0,0.7492266022628804,0.12487110037714673,0.21305725199721065,0.0569,no strong signal
109,PowerLift Cranes & Equipment,equipment,172180.31,SITE-007,M. Sharma,2025-05-23 18:50:00,0,none,0.0,0.0,0.0,0.0,0.5615443491128068,0.09359072485213447,0.25486886835396816,0.0569,no strong signal
338,Sagar Labour Solutions,labor,30374.05,SITE-001,A. Fernandes,2025-01-13 11:08:00,0,none,0.0,0.0,0.0,0.0,0.4396954404896159,0.07328257341493598,0.2817009804284008,0.0569,no strong signal
1588,BuildRight Steel & Rebar,materials,32025.86,SITE-005,K. Iyer,2025-06-19 13:07:00,0,none,0.0,0.0,0.0,0.0,1.0821289019837732,0.18035481699729553,0.13839710178050826,0.0568,no strong signal
827,Sagar Labour Solutions,labor,24971.98,SITE-007,K. Iyer,2025-05-23 10:12:00,0,none,0.0,0.0,0.0,0.0,0.9586579697297734,0.15977632828829555,0.1653055074436299,0.0568,no strong signal
1101,Sagar Labour Solutions,labor,27216.79,SITE-008,P. Singh,2025-01-06 17:23:00,0,none,0.0,0.0,0.0,0.0,0.7430050301596459,0.12383417169327432,0.21338151464038815,0.0568,no strong signal
11,Municipal Permits & Fees,misc,18292.28,SITE-008,K. Iyer,2025-01-21 08:02:00,0,none,0.0,0.0,0.0,0.0,0.7196215351698151,0.11993692252830251,0.21883212414376374,0.0568,no strong signal
1936,SafeSite PPE & Consumables,misc,7444.47,SITE-008,R. Mehta,2025-03-06 13:45:00,0,none,0.0,0.0,0.0,0.0,0.4040839748091396,0.0673473291348566,0.28777126597740826,0.0566,no strong signal
823,Zenith Office & Site Supplies,misc,5999.34,SITE-007,S. Kulkarni,2025-04-15 12:24:00,0,none,0.0,0.0,0.0,0.0,0.2102238945177946,0.035037315752965766,0.3301616555305511,0.0565,no strong signal
220,Union Skilled Workforce,labor,46225.94,SITE-008,R. Mehta,2025-05-19 17:22:00,0,none,0.0,0.0,0.0,0.0,0.6236226790597426,0.10393711317662375,0.23830265987343577,0.0565,no strong signal
42,BuildRight Steel & Rebar,materials,42147.54,SITE-008,K. Iyer,2025-02-05 08:17:00,0,none,0.0,0.0,0.0,0.0,0.7926232224107745,0.13210387040179575,0.200551621800733,0.0565,no strong signal
612,SafeSite PPE & Consumables,misc,8101.03,SITE-008,N. Rao,2025-06-02 11:59:00,0,none,0.0,0.0,0.0,0.0,0.21817612486331409,0.03636268747721901,0.3285134924793054,0.0565,no strong signal
1009,Municipal Permits & Fees,misc,18009.3,SITE-006,J. D'Souza,2025-04-04 18:22:00,0,none,0.0,0.0,0.0,0.0,0.6584484408283517,0.10974140680472529,0.22949470521718926,0.0564,no strong signal
1438,PowerLift Cranes & Equipment,equipment,100321.86,SITE-006,R. Mehta,2025-04-07 09:40:00,0,none,0.0,0.0,0.0,0.0,0.49580136508432654,0.08263356084738775,0.26614818391534156,0.0564,no strong signal
607,Coastal Scaffolding Rentals,equipment,60413.2,SITE-010,K. Iyer,2025-01-09 13:47:00,0,none,0.0,0.0,0.0,0.0,1.1801780482731414,0.19669634137885691,0.1134187015230578,0.0564,no strong signal
1366,TerraMove Heavy Machinery,equipment,105781.34,SITE-004,M. Sharma,2025-03-03 15:30:00,0,none,0.0,0.0,0.0,0.0,0.6802591203597635,0.11337652005996059,0.2249292497522101,0.0564,no strong signal
435,BuildRight Steel & Rebar,materials,88932.45,SITE-010,K. Iyer,2025-02-04 08:03:00,0,none,0.0,0.0,0.0,0.0,0.5455436790632473,0.09092394651054121,0.2542888960375131,0.0563,no strong signal
865,PowerLift Cranes & Equipment,equipment,151134.77,SITE-004,R. Mehta,2025-01-17 18:11:00,0,none,0.0,0.0,0.0,0.0,0.2518742752110688,0.04197904586851147,0.31923089062518606,0.0563,no strong signal
362,Coastal Scaffolding Rentals,equipment,26878.36,SITE-010,K. Iyer,2025-03-05 17:56:00,0,none,0.0,0.0,0.0,0.0,0.808327263274057,0.13472121054567618,0.19496622970251812,0.0562,no strong signal
1018,Sagar Labour Solutions,labor,31091.59,SITE-001,A. Fernandes,2025-02-05 18:46:00,0,none,0.0,0.0,0.0,0.0,0.3707632768503104,0.06179387947505174,0.2913531259531787,0.0561,no strong signal
869,Goa Timber & Plywood,materials,29927.16,SITE-003,N. Rao,2025-05-29 12:11:00,0,none,0.0,0.0,0.0,0.0,1.463285159638278,0.243880859939713,0.048397058992722064,0.056,no strong signal
1194,PowerLift Cranes & Equipment,equipment,169109.46,SITE-008,K. Iyer,2025-04-01 18:58:00,0,none,0.0,0.0,0.0,0.0,0.5163589869676134,0.0860598311612689,0.2582577012509314,0.056,no strong signal
1073,Sagar Labour Solutions,labor,23405.13,SITE-008,P. Singh,2025-03-26 13:53:00,0,none,0.0,0.0,0.0,0.0,1.1091810912257813,0.1848635152042969,0.1269489932738903,0.056,no strong signal
1359,Everest Manpower Contractors,labor,42791.0,SITE-004,A. Fernandes,2025-01-23 17:05:00,0,none,0.0,0.0,0.0,0.0,0.5358042285514402,0.08930070475857337,0.25398235523985285,0.056,no strong signal
1578,BuildRight Steel & Rebar,materials,57579.25,SITE-009,K. Iyer,2025-01-20 18:40:00,0,none,0.0,0.0,0.0,0.0,0.3512372380165398,0.058539539669423296,0.29457562580761165,0.0559,no strong signal
1546,Municipal Permits & Fees,misc,18505.57,SITE-003,N. Rao,2025-04-25 15:20:00,0,none,0.0,0.0,0.0,0.0,0.7657294201514068,0.12762157002523447,0.20183851470054262,0.0558,no strong signal
724,Municipal Permits & Fees,misc,11846.12,SITE-006,N. Rao,2025-02-13 08:21:00,0,none,0.0,0.0,0.0,0.0,0.6738746618058299,0.11231244363430498,0.22195130809163838,0.0558,no strong signal
464,PowerLift Cranes & Equipment,equipment,171968.97,SITE-006,R. Mehta,2025-06-16 15:47:00,0,none,0.0,0.0,0.0,0.0,0.5584346321172633,0.09307243868621055,0.24814592361144217,0.0558,no strong signal
993,BuildRight Steel & Rebar,materials,64541.51,SITE-006,R. Mehta,2025-01-20 17:27:00,0,none,0.0,0.0,0.0,0.0,0.15209897118100396,0.025349828530167328,0.3375612931204353,0.0557,no strong signal
1176,Shree Cement Suppliers,materials,22230.11,SITE-007,M. Sharma,2025-04-03 10:06:00,0,none,0.0,0.0,0.0,0.0,0.7917964687231394,0.13196607812052322,0.19438306672973016,0.0556,no strong signal
1086,Everest Manpower Contractors,labor,28367.25,SITE-001,M. Sharma,2025-04-15 13:57:00,0,none,0.0,0.0,0.0,0.0,1.2354358901170246,0.20590598168617077,0.09619857945039663,0.0556,no strong signal
1403,SafeSite PPE & Consumables,misc,8871.55,SITE-008,R. Mehta,2025-04-11 11:20:00,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.37072074960874,0.0556,no strong signal
479,BuildRight Steel & Rebar,materials,40508.23,SITE-005,R. Mehta,2025-05-28 11:14:00,0,none,0.0,0.0,0.0,0.0,0.8395116397071929,0.13991860661786548,0.18380721006939918,0.0556,no strong signal
1524,Zenith Office & Site Supplies,misc,5129.18,SITE-003,J. D'Souza,2025-03-20 18:49:00,0,none,0.0,0.0,0.0,0.0,0.4907330323486015,0.08178883872476692,0.26176706882702105,0.0556,no strong signal
1117,Municipal Permits & Fees,misc,18607.03,SITE-001,N. Rao,2025-03-10 11:45:00,0,none,0.0,0.0,0.0,0.0,0.7876624972306521,0.13127708287177534,0.19558913781513354,0.0556,no strong signal
378,PowerLift Cranes & Equipment,equipment,101975.24,SITE-003,K. Iyer,2025-01-10 18:42:00,0,none,0.0,0.0,0.0,0.0,0.4714730605225212,0.0785788434204202,0.2653927474215336,0.0555,no strong signal
1551,SafeSite PPE & Consumables,misc,9536.34,SITE-003,R. Mehta,2025-06-20 13:18:00,0,none,0.0,0.0,0.0,0.0,0.1882382106212465,0.03137303510354108,0.32759548639337516,0.0554,no strong signal
1122,Goa Timber & Plywood,materials,9560.71,SITE-004,J. D'Souza,2025-03-17 15:21:00,0,none,0.0,0.0,0.0,0.0,1.0314337057493563,0.17190561762489273,0.14027307748838502,0.0554,no strong signal
1380,Goa Timber & Plywood,materials,28338.83,SITE-005,K. Iyer,2025-06-19 13:35:00,0,none,0.0,0.0,0.0,0.0,1.2687280907597482,0.21145468179329138,0.0877162423454354,0.0554,no strong signal
1295,TerraMove Heavy Machinery,equipment,198372.95,SITE-001,J. D'Souza,2025-04-14 17:13:00,0,none,0.0,0.0,0.0,0.0,0.26364216220621495,0.04394036036770249,0.3098394331448198,0.0553,no strong signal
1571,Union Skilled Workforce,labor,78028.75,SITE-002,R. Mehta,2025-04-18 09:40:00,0,none,0.0,0.0,0.0,0.0,0.6693757356609009,0.11156262261015015,0.22001538754039324,0.0553,no strong signal
494,Coastal Scaffolding Rentals,equipment,32436.8,SITE-010,P. Singh,2025-06-06 16:44:00,0,none,0.0,0.0,0.0,0.0,0.47873012000704257,0.0797883533345071,0.26216288426875733,0.0553,no strong signal
113,BuildRight Steel & Rebar,materials,43450.62,SITE-004,K. Iyer,2025-05-13 17:51:00,0,none,0.0,0.0,0.0,0.0,0.7553518345642922,0.12589197242738204,0.20005693440249986,0.0552,no strong signal
893,Zenith Office & Site Supplies,misc,6467.71,SITE-005,S. Kulkarni,2025-03-18 15:16:00,0,none,0.0,0.0,0.0,0.0,0.059237794391593664,0.009872965731932278,0.35485839683754566,0.0552,no strong signal
172,Shree Cement Suppliers,materials,49855.58,SITE-007,M. Sharma,2025-05-07 11:47:00,0,none,0.0,0.0,0.0,0.0,0.9306897854694958,0.15511496424491597,0.16126100698192455,0.0552,no strong signal
1605,TerraMove Heavy Machinery,equipment,242648.94,SITE-001,J. D'Souza,2025-02-12 11:51:00,0,none,0.0,0.0,0.0,0.0,0.715002320517302,0.11916705341955032,0.208430751906789,0.0551,no strong signal
1715,SafeSite PPE & Consumables,misc,9672.45,SITE-009,R. Mehta,2025-03-25 16:49:00,0,none,0.0,0.0,0.0,0.0,0.2267783554002864,0.0377963925667144,0.31712980967734145,0.0551,no strong signal
1388,BuildRight Steel & Rebar,materials,89064.74,SITE-008,K. Iyer,2025-04-18 09:48:00,0,none,0.0,0.0,0.0,0.0,0.5493275080670011,0.09155458467783352,0.24480690130695998,0.055,no strong signal
203,PowerLift Cranes & Equipment,equipment,60970.62,SITE-008,M. Sharma,2025-04-29 11:44:00,0,none,0.0,0.0,0.0,0.0,1.074826726226166,0.17913778770436098,0.12682923189036455,0.0549,no strong signal
1093,Shree Cement Suppliers,materials,48231.88,SITE-007,M. Sharma,2025-04-22 14:37:00,0,none,0.0,0.0,0.0,0.0,0.8294498452645838,0.13824164087743063,0.1804806673491247,0.0547,no strong signal
1202,BuildRight Steel & Rebar,materials,66397.83,SITE-005,R. Mehta,2025-01-24 18:52:00,0,none,0.0,0.0,0.0,0.0,0.09900351834067027,0.01650058639011171,0.3429577307021657,0.0547,no strong signal
1807,Zenith Office & Site Supplies,misc,9801.99,SITE-005,J. D'Souza,2025-04-02 15:37:00,0,none,0.0,0.0,0.0,0.0,1.0156174139453822,0.16926956899089704,0.1389881535175517,0.0547,no strong signal
340,BuildRight Steel & Rebar,materials,54328.26,SITE-009,R. Mehta,2025-05-13 08:11:00,0,none,0.0,0.0,0.0,0.0,0.44422378464071893,0.07403729744011982,0.26627997366719464,0.0547,no strong signal
1656,Sagar Labour Solutions,labor,31517.75,SITE-004,A. Fernandes,2025-06-06 17:14:00,0,none,0.0,0.0,0.0,0.0,0.3298232165658295,0.05497053609430492,0.29155683191763593,0.0547,no strong signal
303,SafeSite PPE & Consumables,misc,7940.62,SITE-006,N. Rao,2025-06-13 13:53:00,0,none,0.0,0.0,0.0,0.0,0.263596921454349,0.0439328202423915,0.3057758253678859,0.0547,no strong signal
816,Municipal Permits & Fees,misc,10997.18,SITE-001,N. Rao,2025-03-27 16:35:00,0,none,0.0,0.0,0.0,0.0,0.8573939448302204,0.14289899080503674,0.1737424305388231,0.0546,no strong signal
1742,PowerLift Cranes & Equipment,equipment,104601.72,SITE-010,R. Mehta,2025-02-24 09:29:00,0,none,0.0,0.0,0.0,0.0,0.43282628521043914,0.07213771420173985,0.26806759836112265,0.0546,no strong signal
746,TerraMove Heavy Machinery,equipment,125092.57,SITE-010,J. D'Souza,2025-04-28 12:41:00,0,none,0.0,0.0,0.0,0.0,0.48339576778465865,0.0805659612974431,0.2556024994619256,0.0545,no strong signal
533,TerraMove Heavy Machinery,equipment,96642.37,SITE-003,M. Sharma,2025-02-11 11:35:00,0,none,0.0,0.0,0.0,0.0,0.773423992472172,0.128903998745362,0.1905403775569658,0.0544,no strong signal
731,SafeSite PPE & Consumables,misc,7340.43,SITE-010,N. Rao,2025-01-22 09:53:00,0,none,0.0,0.0,0.0,0.0,0.433543358122719,0.0722572263537865,0.2659905519074646,0.0544,no strong signal
747,TerraMove Heavy Machinery,equipment,201917.95,SITE-006,M. Sharma,2025-02-14 09:16:00,0,none,0.0,0.0,0.0,0.0,0.2997807502132319,0.049963458368871984,0.2963042250781565,0.0544,no strong signal
1430,Shree Cement Suppliers,materials,21943.12,SITE-008,J. D'Souza,2025-02-04 09:36:00,0,none,0.0,0.0,0.0,0.0,0.8096906920645249,0.1349484486774208,0.18284715336615312,0.0544,no strong signal
1558,Municipal Permits & Fees,misc,19546.13,SITE-006,K. Iyer,2025-03-19 11:23:00,0,none,0.0,0.0,0.0,0.0,0.9906720841133592,0.1651120140188932,0.14189023122850622,0.0543,no strong signal
194,Shree Cement Suppliers,materials,22284.44,SITE-006,J. D'Souza,2025-01-03 14:26:00,0,none,0.0,0.0,0.0,0.0,0.7884089180972031,0.13140148634953386,0.18702863257896069,0.0543,no strong signal
22,Shree Cement Suppliers,materials,22028.25,SITE-009,M. Sharma,2025-04-03 11:00:00,0,none,0.0,0.0,0.0,0.0,0.8043827188492486,0.13406378647487477,0.18308236205301753,0.0543,no strong signal
